ds,y
2017-09-20,1
2017-09-20,1
2019-02-10,1
2019-02-10,1
2019-02-10,1
2019-02-10,1
2019-02-10,2
2019-02-10,1
2019-02-10,1
2019-02-10,1
2019-02-10,1
2019-02-10,1
2019-02-07,1
2019-02-07,1
2019-02-07,0
2019-02-07,0
2019-02-07,0
2019-02-07,1
2019-02-07,1
2019-02-07,0
2019-02-07,0
2019-02-08,1
2019-02-09,1
2019-02-11,1
2019-02-11,1
2019-02-12,1
2019-02-12,2
2019-02-12,1
2019-02-12,1
2019-02-12,2
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-13,1
2019-02-13,0
2019-02-13,1
2019-02-13,1
2019-02-13,0
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-14,1
2019-02-14,1
2019-02-14,1
2019-02-14,1
2019-02-14,1
2019-02-14,0
2019-02-14,1
2019-02-14,0
2019-02-14,0
2019-02-14,0
2019-02-14,0
2019-02-14,0
2019-02-14,0
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,2
2019-02-14,0
2019-02-14,1
2019-02-14,1
2019-02-15,1
2019-02-14,0
2019-02-14,1
2019-02-14,1
2019-02-14,0
2019-02-14,1
2019-02-14,3
2019-02-14,1
2019-02-14,0
2019-02-14,1
2019-02-14,1
2019-02-14,0
2019-02-13,0
2019-02-13,0
2019-02-13,1
2019-02-13,1
2019-02-14,1
2019-02-14,1
2019-02-14,1
2019-02-14,1
2019-02-14,2
2019-02-14,1
2019-02-13,2
2019-02-13,0
2019-02-13,2
2019-02-13,1
2019-02-13,1
2019-02-13,2
2019-02-13,1
2019-02-13,0
2019-02-13,1
2019-02-13,1
2019-02-13,0
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,0
2019-02-12,0
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,3
2019-02-12,1
2019-02-12,1
2019-02-12,4
2019-02-12,8
2019-02-11,1
2019-02-11,1
2019-02-11,2
2019-02-11,1
2019-02-11,1
2019-02-11,0
2019-02-11,1
2019-02-11,1
2019-02-11,0
2019-02-12,1
2019-02-12,1
2019-02-11,1
2019-02-11,1
2019-02-11,1
2019-02-11,1
2019-02-11,3
2019-02-11,1
2019-02-11,1
2019-02-11,1
2019-02-11,1
2019-02-11,1
2019-02-11,5
2019-02-10,1
2019-02-10,1
2019-02-10,1
2019-02-10,1
2019-02-10,0
2019-02-10,1
2019-02-10,1
2019-02-10,1
2019-02-11,1
2019-02-11,1
2019-02-11,1
2019-02-08,1
2019-02-09,2
2019-02-09,0
2019-02-10,1
2019-02-10,1
2019-02-10,1
2019-02-10,1
2019-02-10,2
2019-02-10,1
2019-02-10,1
2019-02-10,1
2019-02-15,1
2019-02-14,0
2019-02-14,2
2019-02-14,0
2019-02-14,1
2019-02-14,0
2019-02-14,5
2019-02-14,1
2019-02-14,0
2019-02-14,0
2019-02-14,0
2019-02-14,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,0
2019-02-13,1
2019-02-13,0
2019-02-13,1
2019-02-13,1
2019-02-14,1
2019-02-14,1
2019-02-14,0
2019-02-12,0
2019-02-12,1
2019-02-13,1
2019-02-13,0
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,0
2019-02-13,1
2019-02-13,0
2019-02-13,1
2019-02-12,0
2019-02-12,0
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,0
2019-02-12,1
2019-02-12,0
2019-02-12,0
2019-02-12,1
2019-02-12,0
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,2
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-11,1
2019-02-11,1
2019-02-11,1
2019-02-11,2
2019-02-11,1
2019-02-11,2
2019-02-11,1
2019-02-11,1
2019-02-11,1
2019-02-11,1
2019-02-10,1
2019-02-10,0
2019-02-10,1
2019-02-10,1
2019-02-10,0
2019-02-11,1
2019-02-11,1
2019-02-11,1
2019-02-11,1
2019-02-11,2
2019-02-11,2
2019-02-10,1
2019-02-10,1
2019-02-10,2
2019-02-10,2
2019-02-10,1
2019-02-10,1
2019-02-10,0
2019-02-10,2
2019-02-10,5
2019-02-10,1
2019-02-10,1
2019-02-07,0
2019-02-07,1
2019-02-07,1
2019-02-07,1
2019-02-09,1
2019-02-09,1
2019-02-10,2
2019-02-10,1
2019-02-10,1
2019-02-10,1
2019-02-10,1
2019-02-03,1
2019-02-03,1
2019-02-04,1
2019-02-14,1
2019-02-14,1
2019-02-14,1
2019-02-14,0
2019-02-14,0
2019-02-14,0
2019-02-14,0
2019-02-14,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,0
2019-02-13,1
2019-02-13,1
2019-02-14,1
2019-02-14,1
2019-02-14,1
2019-02-14,1
2019-02-14,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-13,1
2019-02-12,2
2019-02-12,0
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,0
2019-02-12,1
2019-02-12,1
2019-02-12,0
2019-02-12,1
2019-02-12,2
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-12,0
2019-02-12,0
2019-02-12,2
2019-02-12,1
2019-02-12,0
2019-02-12,1
2019-02-11,1
2019-02-11,1
2019-02-11,1
2019-02-11,1
2019-02-11,1
2019-02-11,1
2019-02-11,0
2019-02-11,1
2019-02-11,0
2019-02-11,0
2019-02-12,1
2019-02-10,1
2019-02-10,1
2019-02-10,1
2019-02-10,0
2019-02-11,1
2019-02-11,1
2019-02-11,1
2019-02-11,1
2019-02-11,1
2019-02-11,1
2019-02-11,1
2019-02-10,0
2019-02-10,1
2019-02-10,0
2019-02-10,1
2019-02-10,2
2019-02-10,1
2019-02-10,1
2019-02-10,0
2019-02-10,1
2019-02-10,1
2019-02-07,1
2019-02-07,1
2019-02-07,6
2019-02-07,0
2019-02-07,0
2019-02-09,1
2019-02-10,2
2019-02-10,1
2019-02-10,1
2019-02-10,1
2019-02-10,1
2019-02-07,0
2019-02-07,1
2019-02-07,1
2019-02-07,1
2019-02-07,1
2019-02-07,1
2019-02-07,1
2019-02-14,0
2019-02-15,0
2019-02-14,0
2019-02-14,0
2019-02-14,0
2019-02-14,1
2019-02-14,0
2019-02-14,0
2019-02-14,0
2019-02-14,0
2019-02-14,0
2019-02-14,0
2019-02-14,0
2019-02-12,2
2019-02-12,1
2019-02-12,1
2019-02-12,0
2019-02-12,5
2019-02-12,0
2019-02-12,1
2019-02-12,0
2019-02-12,1
2019-02-12,1
2019-02-12,1
2019-02-07,0
2019-02-07,1
2019-02-07,2
2019-02-07,1
2019-02-07,0
2019-02-07,0
2019-02-07,0
2019-02-07,1
2019-02-09,0
2019-02-09,0
2019-02-10,1
2019-02-05,1
2017-01-31,1
2017-01-31,0
2017-01-31,0
2017-01-31,0
2017-01-31,1
2017-01-31,1
2017-01-31,0
2017-01-31,1
2017-01-31,1
2017-02-01,1
2017-02-01,1
2017-02-01,1
2017-02-01,1
2017-02-01,1
2017-02-01,0
2017-02-01,1
2017-02-01,1
2017-02-01,0
2017-02-01,1
2017-02-01,1
2017-02-01,1
2017-02-01,1
2017-02-01,1
2017-02-01,1
2017-02-05,1
2017-02-01,1
2017-02-01,1
2017-02-01,1
2017-02-01,1
2017-02-01,1
2017-02-01,1
2017-02-01,1
2017-02-01,1
2017-02-01,1
2017-02-01,1
2017-02-01,1
2017-02-01,1
2017-02-01,1
2017-02-01,1
2017-02-01,1
2017-02-01,0
2017-02-01,1
2017-02-01,1
2017-02-01,0
2017-02-05,1
2017-02-05,0
2017-02-05,0
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,2
2017-02-05,2
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,0
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-08,1
2017-02-06,0
2017-02-06,1
2017-02-06,1
2017-02-06,7
2017-02-06,1
2017-02-06,0
2017-02-06,1
2017-02-06,1
2017-02-06,2
2017-02-06,0
2017-02-06,0
2017-02-06,2
2017-02-06,0
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,2
2017-02-07,5
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,0
2017-02-07,1
2017-02-07,2
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,0
2017-02-07,1
2017-02-07,1
2017-02-07,5
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,3
2017-02-07,3
2017-02-07,1
2017-02-07,1
2017-02-08,1
2017-02-08,1
2017-02-08,1
2017-02-08,1
2017-02-08,2
2017-02-08,2
2017-02-08,1
2017-02-08,1
2017-02-08,1
2017-02-08,1
2017-02-08,1
2017-02-08,1
2017-02-08,1
2017-02-08,1
2017-02-08,0
2017-02-08,1
2017-02-08,1
2017-02-08,1
2017-02-08,0
2017-02-08,0
2017-02-03,3
2017-02-04,1
2017-02-04,1
2017-02-04,1
2017-02-04,1
2017-02-04,0
2017-02-04,1
2017-02-04,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,2
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,0
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,2
2017-02-06,1
2017-02-06,4
2017-02-06,1
2017-02-06,0
2017-02-06,1
2017-02-06,1
2017-02-06,2
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,2
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,3
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,3
2017-02-09,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,2
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,8
2017-02-07,1
2017-02-07,1
2017-02-07,4
2017-02-07,2
2017-02-07,0
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-02,1
2017-02-03,1
2017-02-04,1
2017-02-04,1
2017-02-04,1
2017-02-04,0
2017-02-04,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,3
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-07,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,2
2017-02-05,3
2017-02-05,1
2017-02-05,2
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,2
2017-02-06,1
2017-02-06,2
2017-02-06,1
2017-02-06,0
2017-02-06,1
2017-02-06,0
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,2
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,1
2017-02-06,4
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,2
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,2
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-09,2
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,0
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,1
2017-02-07,3
2017-02-07,1
2017-02-07,2
2017-02-07,0
2017-02-08,1
2017-02-02,1
2017-02-02,1
2017-02-02,2
2017-02-02,1
2017-02-02,1
2017-02-02,1
2017-02-02,1
2017-02-02,0
2017-02-02,0
2017-02-02,1
2017-02-02,0
2017-02-02,1
2017-02-02,1
2017-02-02,1
2017-02-02,1
2017-02-02,1
2017-02-03,1
2017-02-04,1
2017-02-04,1
2017-02-04,1
2017-02-04,0
2017-02-06,1
2017-02-04,1
2017-02-04,2
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,3
2017-02-05,0
2017-02-05,3
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,1
2017-02-05,2
2017-02-05,3
2017-02-05,0
2017-02-05,1
2017-02-05,1
2018-12-15,1
2018-12-15,1
2018-12-16,3
2018-12-13,0
2018-12-13,0
2018-12-17,1
2018-12-13,0
2018-12-13,0
2018-12-13,0
2018-12-13,0
2019-01-08,0
2019-01-08,1
2019-01-08,0
2019-01-08,1
2019-01-07,1
2019-01-07,1
2019-01-07,1
2019-01-07,1
2019-01-07,0
2019-01-07,1
2019-01-07,1
2019-01-07,1
2019-01-08,4
2019-01-08,1
2019-01-08,1
2019-01-07,1
2019-01-07,1
2019-01-07,1
2019-01-07,1
2019-01-07,1
2019-01-07,1
2019-01-07,1
2019-01-07,8
2019-01-07,1
2019-01-07,1
2019-01-07,0
2019-01-06,1
2019-01-06,1
2019-01-06,1
2019-01-06,1
2019-01-06,1
2019-01-06,3
2019-01-06,2
2019-01-06,0
2019-01-06,1
2019-01-07,2
2019-01-07,1
2019-01-06,2
2019-01-06,1
2019-01-06,1
2019-01-06,1
2019-01-06,1
2019-01-08,1
2019-01-06,1
2019-01-06,0
2019-01-06,1
2019-01-06,1
2019-01-06,0
2019-01-03,1
2019-01-03,0
2019-01-03,1
2019-01-03,0
2019-01-03,1
2019-01-03,0
2019-01-03,0
2019-01-04,1
2019-01-05,1
2019-01-05,0
2019-01-06,1
2019-01-02,1
2019-01-02,1
2019-01-03,1
2019-01-03,1
2019-01-03,1
2019-01-03,0
2019-01-03,2
2019-01-03,1
2019-01-03,1
2019-01-03,1
2019-01-03,1
2019-01-02,1
2019-01-02,11
2019-01-02,1
2019-01-02,0
2019-01-02,1
2019-01-02,1
2019-01-02,1
2019-01-02,1
2019-01-02,1
2019-01-02,0
2019-01-02,0
2019-01-01,0
2019-01-01,0
2019-01-01,0
2019-01-01,1
2019-01-01,1
2019-01-01,1
2019-01-01,1
2019-01-01,1
2019-01-01,1
2019-01-01,1
2019-01-06,0
2018-12-30,0
2018-12-30,0
2018-12-30,0
2018-12-31,0
2018-12-31,0
2018-12-31,0
2018-12-31,0
2018-12-31,0
2019-01-01,1
2019-01-01,2
2018-12-09,1
2018-12-09,1
2018-12-09,1
2018-12-09,0
2018-12-09,1
2018-12-09,0
2018-12-09,1
2018-12-09,0
2018-12-09,1
2018-12-09,1
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,1
2018-09-23,2
2018-09-23,1
2018-09-21,0
2018-09-20,3
2018-09-20,0
2018-09-20,0
2018-09-20,1
2018-09-24,1
2018-09-20,1
2018-09-20,0
2018-09-20,2
2018-09-20,1
2018-09-19,1
2018-09-19,1
2018-09-19,1
2018-09-19,0
2018-09-19,0
2018-09-19,0
2018-09-19,1
2018-09-19,2
2018-12-06,0
2018-12-06,0
2018-12-06,1
2018-12-06,1
2018-12-06,1
2018-12-06,0
2018-12-06,1
2018-12-06,0
2018-12-06,1
2018-12-06,0
2018-12-06,1
2018-09-18,1
2018-09-20,0
2018-09-18,1
2018-09-18,1
2018-09-18,1
2018-09-18,0
2018-12-04,1
2018-12-04,1
2018-12-04,2
2018-12-04,1
2018-12-04,3
2018-12-04,1
2018-12-04,1
2018-12-04,1
2018-12-05,1
2018-12-05,1
2018-09-17,2
2018-09-17,1
2018-09-17,1
2018-09-17,0
2018-12-02,1
2018-12-03,1
2018-12-03,1
2018-12-03,1
2018-12-03,1
2018-12-03,0
2018-12-03,1
2018-12-03,1
2018-12-03,1
2018-12-03,1
2018-12-03,2
2018-09-16,1
2018-09-16,1
2018-09-16,1
2018-09-16,1
2018-11-29,0
2018-11-29,1
2018-11-29,0
2018-11-30,1
2018-11-30,1
2018-11-30,0
2018-11-30,0
2018-11-30,0
2018-12-01,0
2018-12-01,0
2018-12-01,1
2018-11-29,0
2018-11-29,0
2018-11-29,0
2018-11-29,0
2018-11-29,1
2018-11-29,0
2018-11-29,1
2018-11-29,1
2018-11-29,0
2018-11-29,1
2018-11-29,0
2018-09-13,1
2018-09-19,0
2018-09-19,0
2018-09-19,1
2018-09-19,0
2018-09-19,1
2018-09-19,1
2018-09-19,1
2018-09-19,1
2018-12-05,1
2018-12-05,0
2018-12-05,1
2018-12-05,1
2018-12-05,1
2018-12-05,2
2018-12-05,0
2018-12-05,2
2018-12-05,2
2018-12-05,1
2018-12-05,1
2018-09-18,1
2018-09-18,3
2018-09-18,1
2018-09-18,1
2018-12-04,1
2018-12-04,1
2018-12-04,0
2018-12-04,1
2018-12-04,1
2018-12-04,0
2018-12-04,1
2018-12-04,0
2018-12-04,1
2018-12-04,0
2018-12-04,1
2018-09-17,1
2018-09-17,2
2018-09-17,1
2018-09-17,1
2018-09-17,1
2018-09-17,1
2018-09-17,1
2018-09-17,1
2018-09-16,0
2018-09-16,1
2018-09-16,1
2018-09-16,1
2018-09-16,1
2018-09-16,1
2018-09-16,2
2018-09-16,0
2018-09-15,1
2018-09-13,1
2018-09-13,0
2018-09-13,1
2018-11-29,0
2018-11-29,0
2018-11-29,1
2018-11-29,1
2018-11-29,0
2018-11-29,1
2018-11-29,0
2018-11-29,0
2018-11-29,1
2018-11-29,1
2018-12-02,1
2018-09-13,1
2018-09-13,1
2018-09-13,0
2018-09-13,1
2018-09-13,1
2018-09-12,1
2018-09-12,2
2018-11-27,0
2018-11-27,1
2018-11-27,1
2018-11-27,1
2018-11-27,1
2018-11-27,1
2018-11-27,0
2018-11-27,1
2018-11-27,1
2018-11-27,1
2018-11-27,0
2018-11-25,1
2018-11-25,1
2018-11-25,1
2018-11-25,1
2018-11-25,1
2018-11-25,1
2018-11-25,0
2018-11-25,0
2018-11-25,1
2018-11-25,1
2018-11-25,1
2018-11-20,1
2018-11-20,2
2018-11-20,1
2018-11-20,1
2018-11-20,1
2018-11-20,0
2018-11-20,1
2018-11-20,1
2019-01-06,1
2019-01-06,1
2019-01-06,1
2019-01-06,1
2019-01-03,1
2019-01-03,5
2019-01-03,1
2019-01-03,1
2019-01-03,1
2019-01-03,0
2019-01-03,1
2019-01-03,0
2019-01-03,1
2019-01-03,1
2019-01-03,1
2019-01-02,1
2019-01-02,1
2019-01-02,1
2019-01-02,0
2019-01-02,1
2019-01-02,2
2019-01-02,1
2019-01-02,1
2019-01-02,1
2019-01-03,7
2019-01-03,1
2019-01-01,1
2019-01-01,1
2019-01-01,1
2019-01-02,1
2019-01-02,2
2019-01-02,1
2019-01-02,1
2019-01-02,1
2019-01-02,0
2019-01-02,1
2019-01-02,1
2018-12-30,0
2018-12-30,0
2018-12-30,0
2018-12-30,0
2018-12-30,0
2018-12-31,0
2018-12-31,0
2018-12-31,0
2018-12-31,0
2018-12-31,0
2018-12-30,0
2018-12-30,0
2018-12-30,0
2018-12-30,1
2018-12-30,0
2018-12-30,0
2018-12-30,0
2018-12-30,0
2018-12-30,1
2018-12-30,0
2018-12-30,0
2018-12-30,0
2018-12-30,0
2018-12-30,0
2018-12-30,0
2018-12-30,1
2018-12-30,0
2018-12-30,0
2018-12-30,0
2018-12-30,0
2018-12-30,0
2018-12-30,0
2018-12-30,0
2018-12-30,0
2018-12-30,0
2018-12-30,0
2018-12-30,0
2018-12-30,0
2018-12-30,0
2018-12-30,0
2018-12-30,0
2018-12-30,0
2018-12-30,0
2018-12-30,0
2018-12-30,0
2017-03-27,1
2017-03-27,1
2017-03-27,1
2017-03-27,0
2017-03-27,1
2017-03-27,1
2017-03-27,0
2017-03-27,1
2017-03-27,1
2017-03-27,0
2017-03-27,1
2017-03-27,1
2017-03-27,0
2017-03-27,1
2017-03-27,8
2017-03-27,1
2017-03-27,1
2017-03-27,1
2017-03-27,1
2017-03-27,1
2017-03-27,1
2017-03-27,1
2017-03-27,2
2017-03-27,1
2017-03-27,1
2017-03-27,0
2017-03-27,1
2017-03-27,1
2017-03-28,1
2017-03-28,1
2017-03-28,1
2017-03-28,1
2017-03-28,0
2017-03-28,0
2017-03-28,1
2017-03-28,0
2017-03-28,1
2017-03-28,1
2017-03-28,2
2017-03-28,1
2017-03-28,1
2017-03-28,3
2017-03-28,0
2017-03-28,1
2017-03-28,1
2017-03-28,2
2017-03-28,0
2017-03-28,1
2017-03-28,2
2017-03-28,0
2017-03-28,1
2017-03-28,1
2017-03-28,0
2017-03-28,0
2017-03-28,1
2017-03-28,1
2017-03-28,4
2017-03-28,0
2017-03-28,0
2017-03-28,0
2017-03-28,0
2017-03-28,3
2017-03-28,1
2017-03-28,1
2017-03-28,0
2017-03-28,1
2017-03-28,0
2017-03-28,1
2017-03-28,1
2017-03-28,2
2017-03-28,1
2017-03-28,0
2017-03-29,2
2017-03-29,1
2017-03-29,1
2017-03-29,1
2017-03-29,1
2017-03-29,1
2017-03-29,0
2017-03-29,1
2017-03-29,0
2017-03-29,1
2017-03-29,1
2017-03-29,2
2017-03-29,0
2017-03-29,1
2017-03-29,1
2017-03-29,0
2017-03-29,0
2017-03-29,1
2017-03-29,1
2017-03-28,0
2017-03-28,15
2017-03-28,0
2017-03-28,1
2017-03-28,0
2017-03-28,1
2017-03-28,1
2017-03-28,4
2017-03-28,1
2017-03-28,1
2017-03-28,1
2017-03-28,1
2017-03-28,1
2017-03-28,1
2017-03-28,1
2017-03-28,0
2017-03-28,1
2017-03-28,1
2017-03-29,1
2017-03-29,0
2017-03-29,1
2017-03-29,1
2017-03-29,1
2017-03-29,1
2017-03-29,1
2017-03-29,1
2017-03-29,1
2017-03-29,0
2017-03-29,0
2017-03-29,1
2017-03-29,1
2017-03-29,1
2017-03-29,1
2017-03-29,0
2017-03-29,1
2017-03-29,1
2017-03-29,2
2017-03-29,6
2017-03-29,0
2017-03-29,0
2017-03-29,0
2017-03-29,1
2017-03-30,0
2017-03-29,1
2017-03-29,0
2017-03-29,1
2017-03-29,0
2017-03-29,1
2017-03-29,0
2017-03-29,0
2017-03-29,0
2017-03-29,1
2017-03-29,0
2017-03-29,1
2017-03-29,1
2017-03-29,0
2017-03-29,0
2017-03-29,0
2017-03-29,1
2017-03-29,0
2017-03-29,1
2017-03-29,1
2017-03-29,3
2017-03-29,0
2017-03-29,1
2017-03-29,2
2017-03-29,0
2017-03-29,1
2017-03-29,0
2017-03-29,1
2017-03-29,0
2017-03-29,1
2017-03-29,0
2017-03-29,0
2017-03-29,1
2017-03-29,1
2017-03-29,1
2017-03-30,1
2017-03-30,0
2017-03-30,0
2017-03-30,0
2017-03-30,1
2017-03-30,0
2017-03-30,1
2017-03-30,0
2017-03-30,1
2017-03-30,2
2017-03-30,1
2017-03-30,1
2017-03-30,0
2017-03-30,1
2017-03-30,0
2017-03-30,0
2017-03-30,0
2017-03-30,1
2017-03-30,0
2017-03-30,0
2017-03-30,0
2017-03-30,0
2017-03-30,0
2017-03-30,0
2017-03-30,1
2017-03-14,0
2017-03-14,1
2017-03-14,1
2017-03-14,1
2017-03-14,1
2017-03-14,1
2017-03-14,3
2017-03-14,1
2017-03-14,1
2017-03-14,1
2017-03-14,0
2017-03-14,0
2017-03-14,0
2017-03-14,0
2017-03-14,1
2017-03-14,2
2017-03-14,1
2017-03-14,1
2017-03-14,0
2017-03-14,0
2017-03-14,1
2017-03-14,1
2017-03-14,1
2017-03-14,2
2017-03-14,2
2017-03-14,1
2017-03-14,1
2017-03-14,8
2017-03-14,1
2017-03-14,1
2017-03-14,1
2017-03-14,1
2017-03-14,1
2017-03-14,0
2017-03-14,1
2017-03-14,0
2017-03-14,2
2017-03-14,1
2017-03-14,1
2017-03-16,1
2017-03-15,1
2017-03-15,1
2017-03-15,1
2017-03-15,1
2017-03-15,1
2017-03-15,2
2017-03-15,1
2017-03-15,1
2017-03-15,1
2017-03-15,1
2017-03-15,1
2017-03-15,1
2017-03-15,1
2017-03-15,1
2017-03-15,1
2017-03-15,1
2017-03-15,1
2017-03-15,1
2017-03-15,1
2017-03-15,1
2017-03-15,1
2017-03-15,1
2017-03-15,0
2017-03-15,2
2017-03-15,1
2017-03-15,6
2017-03-15,1
2017-03-15,1
2017-03-15,1
2017-03-15,1
2017-03-15,1
2017-03-15,1
2017-03-15,1
2017-03-15,1
2017-03-15,1
2017-03-15,1
2017-03-15,1
2017-03-15,1
2017-03-15,0
2017-03-15,1
2017-03-15,1
2017-03-16,0
2017-03-16,0
2017-03-16,1
2017-03-16,1
2017-03-16,1
2017-03-16,0
2017-03-16,2
2017-03-16,1
2017-03-16,0
2017-03-16,1
2017-03-16,0
2017-03-16,1
2017-03-16,1
2017-03-16,3
2017-03-16,1
2017-03-16,1
2017-03-16,0
2017-03-16,1
2017-03-16,1
2017-03-20,1
2017-03-16,0
2017-03-16,1
2017-03-27,1
2017-03-27,0
2017-03-27,1
2017-03-27,1
2017-03-27,1
2017-03-27,1
2017-03-27,1
2017-03-27,1
2017-03-27,1
2017-03-27,1
2017-03-27,1
2017-03-27,1
2017-03-27,1
2017-03-27,1
2017-03-27,0
2017-03-27,1
2017-03-27,0
2017-03-27,0
2017-03-27,1
2017-03-27,1
2017-03-27,1
2017-03-27,1
2017-03-27,1
2017-03-27,1
2017-03-27,1
2017-03-27,1
2017-03-27,1
2017-03-27,1
2017-03-28,1
2017-03-28,1
2017-03-28,1
2017-03-28,1
2017-03-28,2
2017-03-28,1
2017-03-28,1
2017-03-28,1
2017-03-28,1
2017-03-28,0
2017-03-28,0
2017-03-28,2
2017-03-28,1
2017-03-28,0
2017-03-28,1
2017-03-28,1
2017-03-28,1
2017-03-28,1
2017-03-28,1
2017-03-28,1
2017-03-28,2
2017-03-28,1
2017-03-28,1
2017-03-28,1
2017-03-28,0
2017-03-28,1
2017-03-28,1
2017-03-28,1
2017-03-28,1
2017-03-28,1
2017-03-28,0
2017-03-28,0
